"IndexName","Date","Total Returns Index"
"NIFTY 50","05 Oct 2001","992.58"
"NIFTY 50","04 Oct 2001","989.38"
"NIFTY 50","03 Oct 2001","976.36"
"NIFTY 50","01 Oct 2001","987.70"
"NIFTY 50","28 Sep 2001","991.77"
"NIFTY 50","27 Sep 2001","965.88"
"NIFTY 50","26 Sep 2001","948.20"
"NIFTY 50","25 Sep 2001","934.85"
"NIFTY 50","24 Sep 2001","943.15"
"NIFTY 50","21 Sep 2001","927.03"
"NIFTY 50","20 Sep 2001","975.44"
"NIFTY 50","19 Sep 2001","989.98"
"NIFTY 50","18 Sep 2001","976.87"
"NIFTY 50","17 Sep 2001","946.54"
"NIFTY 50","14 Sep 2001","998.03"
"NIFTY 50","13 Sep 2001","1054.46"
"NIFTY 50","12 Sep 2001","1065.86"
"NIFTY 50","11 Sep 2001","1110.56"
"NIFTY 50","10 Sep 2001","1121.42"
"NIFTY 50","07 Sep 2001","1123.37"
"NIFTY 50","06 Sep 2001","1124.04"
"NIFTY 50","05 Sep 2001","1132.64"
"NIFTY 50","04 Sep 2001","1135.75"
"NIFTY 50","03 Sep 2001","1135.58"
"NIFTY 50","31 Aug 2001","1141.48"
"NIFTY 50","30 Aug 2001","1152.75"
"NIFTY 50","29 Aug 2001","1156.32"
"NIFTY 50","28 Aug 2001","1159.51"
"NIFTY 50","27 Aug 2001","1161.57"
"NIFTY 50","24 Aug 2001","1157.89"
"NIFTY 50","23 Aug 2001","1160.24"
"NIFTY 50","21 Aug 2001","1157.10"
"NIFTY 50","20 Aug 2001","1150.47"
"NIFTY 50","17 Aug 2001","1156.31"
"NIFTY 50","16 Aug 2001","1166.85"
"NIFTY 50","14 Aug 2001","1163.12"
"NIFTY 50","13 Aug 2001","1149.61"
"NIFTY 50","10 Aug 2001","1158.42"
"NIFTY 50","09 Aug 2001","1157.88"
"NIFTY 50","08 Aug 2001","1155.01"
"NIFTY 50","07 Aug 2001","1159.45"
"NIFTY 50","06 Aug 2001","1162.75"
"NIFTY 50","03 Aug 2001","1161.74"
"NIFTY 50","02 Aug 2001","1152.44"
"NIFTY 50","01 Aug 2001","1149.19"
"NIFTY 50","31 Jul 2001","1159.68"
"NIFTY 50","30 Jul 2001","1147.35"
"NIFTY 50","27 Jul 2001","1136.39"
"NIFTY 50","26 Jul 2001","1138.23"
"NIFTY 50","25 Jul 2001","1149.90"
"NIFTY 50","24 Jul 2001","1158.92"
"NIFTY 50","23 Jul 2001","1156.86"
"NIFTY 50","20 Jul 2001","1164.48"
"NIFTY 50","19 Jul 2001","1173.12"
"NIFTY 50","18 Jul 2001","1179.65"
"NIFTY 50","17 Jul 2001","1191.70"
"NIFTY 50","16 Jul 2001","1194.34"
"NIFTY 50","13 Jul 2001","1199.64"
"NIFTY 50","12 Jul 2001","1194.29"
"NIFTY 50","11 Jul 2001","1170.68"
"NIFTY 50","10 Jul 2001","1158.15"
"NIFTY 50","09 Jul 2001","1144.60"
"NIFTY 50","06 Jul 2001","1150.26"
"NIFTY 50","05 Jul 2001","1154.35"
"NIFTY 50","04 Jul 2001","1152.35"
"NIFTY 50","03 Jul 2001","1154.04"
"NIFTY 50","02 Jul 2001","1187.42"
"NIFTY 50","29 Jun 2001","1193.80"
"NIFTY 50","28 Jun 2001","1178.82"
"NIFTY 50","27 Jun 2001","1181.08"
"NIFTY 50","26 Jun 2001","1181.62"
"NIFTY 50","25 Jun 2001","1149.73"
"NIFTY 50","22 Jun 2001","1171.98"
"NIFTY 50","21 Jun 2001","1180.11"
"NIFTY 50","20 Jun 2001","1182.70"
"NIFTY 50","19 Jun 2001","1180.98"
"NIFTY 50","18 Jun 2001","1161.22"
"NIFTY 50","15 Jun 2001","1171.40"
"NIFTY 50","14 Jun 2001","1198.32"
"NIFTY 50","13 Jun 2001","1215.82"
"NIFTY 50","12 Jun 2001","1212.73"
"NIFTY 50","11 Jun 2001","1216.98"
"NIFTY 50","08 Jun 2001","1212.14"
"NIFTY 50","07 Jun 2001","1196.81"
"NIFTY 50","06 Jun 2001","1200.42"
"NIFTY 50","05 Jun 2001","1200.31"
"NIFTY 50","04 Jun 2001","1212.79"
"NIFTY 50","01 Jun 2001","1235.22"
"NIFTY 50","31 May 2001","1256.58"
"NIFTY 50","30 May 2001","1266.96"
"NIFTY 50","29 May 2001","1288.62"
"NIFTY 50","28 May 2001","1282.97"
"NIFTY 50","25 May 2001","1263.30"
